,AreaName,District,PinCode,AreaLatitude,AreaLongitude,Venue,VenueLatitude,VenueLongitude,VenueCategory
0,Uttam Nagar,West District,110059,28.618535,77.056782,Pravin Printers,28.617726,77.056993,Paper / Office Supplies Store
1,Uttam Nagar,West District,110059,28.618535,77.056782,My Idea Store,28.618993,77.05631,Mobile Phone Shop
2,Uttam Nagar,West District,110059,28.618535,77.056782,Shreejan Astro Center,28.620541918749836,77.05716133117676,Astrologer
3,Uttam Nagar,West District,110059,28.618535,77.056782,Uttam Nagar West Metro Station,28.621728566624,77.05572366714478,Train Station
4,Uttam Nagar,West District,110059,28.618535,77.056782,Domino's Pizza,28.622,77.057,Pizza Place
5,Uttam Nagar,West District,110059,28.618535,77.056782,Domino's Pizza,28.622,77.056,Pizza Place
6,Uttam Nagar,West District,110059,28.618535,77.056782,Litti Haat,28.61653144099039,77.05272195838764,Indian Restaurant
7,Uttam Nagar West,West District,110059,28.618535,77.056782,Pravin Printers,28.617726,77.056993,Paper / Office Supplies Store
8,Uttam Nagar West,West District,110059,28.618535,77.056782,My Idea Store,28.618993,77.05631,Mobile Phone Shop
9,Uttam Nagar West,West District,110059,28.618535,77.056782,Shreejan Astro Center,28.620541918749836,77.05716133117676,Astrologer
10,Uttam Nagar West,West District,110059,28.618535,77.056782,Uttam Nagar West Metro Station,28.621728566624,77.05572366714478,Train Station
11,Uttam Nagar West,West District,110059,28.618535,77.056782,Domino's Pizza,28.622,77.057,Pizza Place
12,Uttam Nagar West,West District,110059,28.618535,77.056782,Domino's Pizza,28.622,77.056,Pizza Place
13,Uttam Nagar West,West District,110059,28.618535,77.056782,Litti Haat,28.61653144099039,77.05272195838764,Indian Restaurant
14,Malviya Nagar,South District,110017,28.534883,77.210245,Nazeer,28.5366512218557,77.21182101423967,Asian Restaurant
15,Malviya Nagar,South District,110017,28.534883,77.210245,T'POT,28.53743251744998,77.21041331491391,Café
16,Malviya Nagar,South District,110017,28.534883,77.210245,Dunkin' Donuts,28.536585845301875,77.21170457740932,Donut Shop
17,Malviya Nagar,South District,110017,28.534883,77.210245,Subway,28.533422642814458,77.20855341677142,Sandwich Place
18,Malviya Nagar,South District,110017,28.534883,77.210245,Malviya Nagar Market,28.53550891138699,77.21173679894316,Miscellaneous Shop
19,Malviya Nagar,South District,110017,28.534883,77.210245,Domino's Pizza,28.534,77.209,Pizza Place
20,Malviya Nagar,South District,110017,28.534883,77.210245,"Cafe Coffee Day, Malviya Nagar",28.53604304703309,77.20982228836188,Coffee Shop
21,Malviya Nagar,South District,110017,28.534883,77.210245,Cafe coffee Day,28.53779843973299,77.21263509234821,Coffee Shop
22,Malviya Nagar,South District,110017,28.534883,77.210245,Barista,28.53352121877712,77.20638089485482,Coffee Shop
23,Malviya Nagar,South District,110017,28.534883,77.210245,Pema's,28.534501590202943,77.20723400046695,Chinese Restaurant
24,Laxmi Nagar,East District,110092,28.635202,77.283208,v3s mall,28.636856146169,77.28536292107172,Arcade
25,Laxmi Nagar,East District,110092,28.635202,77.283208,Pizza Hut,28.63700855933603,77.28631762412246,Pizza Place
26,Laxmi Nagar,East District,110092,28.635202,77.283208,cafe coffee day,28.637653750108345,77.28626065294608,Café
27,Laxmi Nagar,East District,110092,28.635202,77.283208,"V3S Mall, East Center",28.63715376841017,77.28671550750732,Shopping Mall
28,Laxmi Nagar,East District,110092,28.635202,77.283208,subway,28.637389824083073,77.28640653372621,Mediterranean Restaurant
29,Laxmi Nagar,East District,110092,28.635202,77.283208,Archies,28.63675541141686,77.28699566579861,Gift Shop
30,Laxmi Nagar,East District,110092,28.635202,77.283208,Hallmark,28.637160172675294,77.2867992887702,Gift Shop
31,Laxmi Nagar,East District,110092,28.635202,77.283208,LIQUOR INN,28.637061616473076,77.28704616269559,Liquor Store
32,Laxmi Nagar,East District,110092,28.635202,77.283208,Food Court,28.637623497394127,77.28696761195755,Food Court
33,Greater Kailash 1,South East Delhi District,110048,28.548714,77.236102,Starbucks Coffee | स्टारबक्स कॉफी,28.54960620826635,77.2364359421832,Coffee Shop
34,Greater Kailash 1,South East Delhi District,110048,28.548714,77.236102,M Block Market,28.54962230719464,77.23546068207196,Market
35,Greater Kailash 1,South East Delhi District,110048,28.548714,77.236102,Sakleys- The Mountain Café,28.54983930523705,77.23580187868463,Café
36,Greater Kailash 1,South East Delhi District,110048,28.548714,77.236102,Prince Paan,28.550832594318994,77.23754557672642,Dessert Shop
37,Greater Kailash 1,South East Delhi District,110048,28.548714,77.236102,Moti Mahal,28.549408045956596,77.23631135811748,Indian Restaurant
38,Greater Kailash 1,South East Delhi District,110048,28.548714,77.236102,Zu Tisch,28.550054016232295,77.23543868287669,Bistro
39,Greater Kailash 1,South East Delhi District,110048,28.548714,77.236102,Cafe Brown Sugar,28.550838622122335,77.23383890636825,Bakery
40,Greater Kailash 1,South East Delhi District,110048,28.548714,77.236102,Minar Restaurant,28.55081651155289,77.2343550715104,Indian Restaurant
41,Greater Kailash 1,South East Delhi District,110048,28.548714,77.236102,Mad Over Donuts,28.549979420413777,77.23344551613368,Donut Shop
42,Greater Kailash 1,South East Delhi District,110048,28.548714,77.236102,Cocoberry,28.550072456027916,77.23311424255371,Ice Cream Shop
43,Greater Kailash 1,South East Delhi District,110048,28.548714,77.236102,M-Block Market,28.55039807092387,77.23456256224586,Market
44,Greater Kailash 1,South East Delhi District,110048,28.548714,77.236102,My Bar Cafe - by Cafe Oz,28.550053800661306,77.23589238162509,Bar
45,Greater Kailash 1,South East Delhi District,110048,28.548714,77.236102,Pita Pit,28.550100900260965,77.23532035129993,Salad Place
46,Greater Kailash 1,South East Delhi District,110048,28.548714,77.236102,cafe coffee day,28.550833433159614,77.23755755473195,Café
47,Greater Kailash 1,South East Delhi District,110048,28.548714,77.236102,M Block G K 1,28.5487283044437,77.24005221280726,Plaza
48,Greater Kailash 1,South East Delhi District,110048,28.548714,77.236102,Starbucks GK1,28.549642595567764,77.23622969173799,Coffee Shop
49,Greater Kailash 1,South East Delhi District,110048,28.548714,77.236102,Wafflesome,28.55118138761934,77.23414156622327,Bistro
50,Greater Kailash 1,South East Delhi District,110048,28.548714,77.236102,Hotel Meridian Plaza,28.548433,77.240858,Hotel
51,Greater Kailash 1,South East Delhi District,110048,28.548714,77.236102,Africa Avenue,28.54808583498817,77.23122925315204,Hotel
52,Saket,South District,110017,28.523848,77.206773,Domino's Pizza,28.523419093443295,77.20742770291828,Pizza Place
53,Saket,South District,110017,28.523848,77.206773,PVR Saket,28.523585573768937,77.2069588862778,Multiplex
54,Saket,South District,110017,28.523848,77.206773,T'zers,28.523397887384196,77.20705021672536,Lounge
55,Saket,South District,110017,28.523848,77.206773,Pizza Hut,28.523405043110465,77.20760371919302,Pizza Place
56,Saket,South District,110017,28.523848,77.206773,Domino's Pizza,28.528,77.208,Pizza Place
57,Saket,South District,110017,28.523848,77.206773,The Chocolate Room,28.520687442521314,77.20734629178894,Café
58,Saket,South District,110017,28.523848,77.206773,Cafe Coffee Day,28.52341440415107,77.20737717186773,Coffee Shop
59,Saket,South District,110017,28.523848,77.206773,Wah ji Wah,28.524799971810264,77.20620091530594,Indian Restaurant
60,Saket,South District,110017,28.523848,77.206773,Silver Ferns,28.523309345013615,77.20786794538685,Hotel
61,Saket,South District,110017,28.523848,77.206773,Twenty Four Seven Convenience Store,28.52344755517839,77.20777861238392,Convenience Store
62,Saket,South District,110017,28.523848,77.206773,Al Bake,28.52331816799018,77.20702064666166,Middle Eastern Restaurant
63,Saket,South District,110017,28.523848,77.206773,24/7 saket,28.52344768272756,77.20728453157504,Convenience Store
64,Saket,South District,110017,28.523848,77.206773,Bauji ki Chai,28.52362079818486,77.20663324008461,Tea Room
65,Saket,South District,110017,28.523848,77.206773,Juice Waala Saket,28.527792300180398,77.20602686202716,Juice Bar
66,Defence Colony,South East Delhi District,110024,28.573199,77.232795,Sagar South Indian Restaurant,28.573392633956587,77.23029286074349,South Indian Restaurant
67,Defence Colony,South East Delhi District,110024,28.573199,77.232795,Swagath Restaurant & Bar,28.573488628580655,77.23018334548219,Indian Restaurant
68,Defence Colony,South East Delhi District,110024,28.573199,77.232795,Defence Colony Market,28.573653048567323,77.23013360885876,Market
69,Defence Colony,South East Delhi District,110024,28.573199,77.232795,Amici Cafe,28.573747782505524,77.23017769336003,Italian Restaurant
70,Defence Colony,South East Delhi District,110024,28.573199,77.232795,Moets Stone,28.573238361371025,77.23053722007795,Italian Restaurant
71,Defence Colony,South East Delhi District,110024,28.573199,77.232795,Naturals Ice Cream,28.571773016709866,77.23709816485706,Ice Cream Shop
72,Defence Colony,South East Delhi District,110024,28.573199,77.232795,Brown sugar,28.573646481336336,77.23029155517776,Café
73,Defence Colony,South East Delhi District,110024,28.573199,77.232795,Lajpat Nagar Metro Station,28.570607487489234,77.23651035095102,Light Rail Station
74,Defence Colony,South East Delhi District,110024,28.573199,77.232795,Colonel's Kababz,28.574008745531483,77.23048985381021,Indian Restaurant
75,Defence Colony,South East Delhi District,110024,28.573199,77.232795,Defence Colony Bakery,28.573774427297202,77.2302969610191,Bakery
76,Defence Colony,South East Delhi District,110024,28.573199,77.232795,Angels In My Kitchen,28.574022931310232,77.22985854796937,Bakery
77,Defence Colony,South East Delhi District,110024,28.573199,77.232795,Mad Over Donuts,28.571745901352973,77.23738431930542,Donut Shop
78,Defence Colony,South East Delhi District,110024,28.573199,77.232795,subway,28.57368467591628,77.23027955927446,Sandwich Place
79,Defence Colony,South East Delhi District,110024,28.573199,77.232795,Kent's,28.574091303850583,77.23045544798215,Burger Joint
80,Defence Colony,South East Delhi District,110024,28.573199,77.232795,4S Chinese & Thai,28.57316196944773,77.23042453874152,Bar
81,Defence Colony,South East Delhi District,110024,28.573199,77.232795,Moets Sizzlers,28.573136695769623,77.23043086780952,Restaurant
82,Defence Colony,South East Delhi District,110024,28.573199,77.232795,Ca Va,28.573699326234482,77.23003256615756,Italian Restaurant
83,Defence Colony,South East Delhi District,110024,28.573199,77.232795,cafe coffee day,28.5734776430625,77.23038060176421,Coffee Shop
84,Defence Colony,South East Delhi District,110024,28.573199,77.232795,Little Dragon Chinese Van,28.573691320543972,77.22852814237433,Food Truck
85,Safdarjung Enclave,South District,110029,28.565741,77.194877,Rajinder Da Dhaba,28.56526803045266,77.19913678473706,Indian Restaurant
86,Safdarjung Enclave,South District,110029,28.565741,77.194877,Khaandani Pakore Wala (Pakoda Point),28.56960468088083,77.19388957301648,Snack Place
87,Safdarjung Enclave,South District,110029,28.565741,77.194877,Al Kauser,28.565157429242888,77.19605486635697,Indian Restaurant
88,Safdarjung Enclave,South District,110029,28.565741,77.194877,Safdarjung Club,28.563881083348306,77.1960517468472,Nightclub
89,Safdarjung Enclave,South District,110029,28.565741,77.194877,Central Market A Block SJE,28.56713748669545,77.19715542060096,Department Store
90,Safdarjung Enclave,South District,110029,28.565741,77.194877,Amarya Villa,28.566373544499918,77.19073163322832,Hotel
91,Safdarjung Enclave,South District,110029,28.565741,77.194877,Bengal Sweet Corner,28.566017007140655,77.19908237457275,Indian Restaurant
92,Safdarjung Enclave,South District,110029,28.565741,77.194877,Kulcha King,28.569892111732102,77.1943254033259,Fast Food Restaurant
93,Safdarjung Enclave,South District,110029,28.565741,77.194877,Giani Ice Cream,28.56867161499847,77.19860970874618,Ice Cream Shop
94,Safdarjung Enclave,South District,110029,28.565741,77.194877,Scarlette,28.563148,77.190739,French Restaurant
95,Vasant Kunj,South District,110070,28.51498,77.153245,Zostel South Delhi,28.51766,77.15543,Hostel
96,Greater Kailash Ii,South East Delhi District,110048,28.534883,77.241845,Starbucks,28.534053396796583,77.24305874720868,Coffee Shop
97,Greater Kailash Ii,South East Delhi District,110048,28.534883,77.241845,Yeti - The Himalayan Kitchen,28.533561962324935,77.2423608451687,Tibetan Restaurant
98,Greater Kailash Ii,South East Delhi District,110048,28.534883,77.241845,Chocolateria San Churro,28.534611690538554,77.24364226693326,Dessert Shop
99,Greater Kailash Ii,South East Delhi District,110048,28.534883,77.241845,Artusi Ristorante e Bar,28.533452362471497,77.24203209151683,Italian Restaurant
100,Greater Kailash Ii,South East Delhi District,110048,28.534883,77.241845,China Garden,28.53293055008801,77.24321403177157,Chinese Restaurant
101,Greater Kailash Ii,South East Delhi District,110048,28.534883,77.241845,Amalfi,28.532366987387316,77.2428586838721,Italian Restaurant
102,Greater Kailash Ii,South East Delhi District,110048,28.534883,77.241845,Costa Coffee,28.533810990806934,77.24333599316492,Coffee Shop
103,Greater Kailash Ii,South East Delhi District,110048,28.534883,77.241845,Naturals,28.53669966791905,77.23865672260312,Ice Cream Shop
104,Greater Kailash Ii,South East Delhi District,110048,28.534883,77.241845,Lean Chef,28.533513081188442,77.24224126597208,Restaurant
105,Greater Kailash Ii,South East Delhi District,110048,28.534883,77.241845,Not Just Paranthas,28.532234785041755,77.2426445308831,Indian Restaurant
106,Greater Kailash Ii,South East Delhi District,110048,28.534883,77.241845,Diva,28.5341547621199,77.24319491271461,Mediterranean Restaurant
107,Greater Kailash Ii,South East Delhi District,110048,28.534883,77.241845,Domino's Pizza,28.535,77.242,Pizza Place
108,Greater Kailash Ii,South East Delhi District,110048,28.534883,77.241845,Bikanervala,28.537366628442765,77.23901450795516,Indian Restaurant
109,Greater Kailash Ii,South East Delhi District,110048,28.534883,77.241845,Mainland China,28.537287485783327,77.23873842117473,Chinese Restaurant
110,Greater Kailash Ii,South East Delhi District,110048,28.534883,77.241845,Domino's Pizza,28.535,77.242,Pizza Place
111,Greater Kailash Ii,South East Delhi District,110048,28.534883,77.241845,Smoke House Grill,28.537650618495245,77.23828554153442,Restaurant
112,Greater Kailash Ii,South East Delhi District,110048,28.534883,77.241845,Chungwa,28.53400222359241,77.24313453294708,Asian Restaurant
113,Greater Kailash Ii,South East Delhi District,110048,28.534883,77.241845,Whipped,28.538737411499135,77.24004931947562,Café
114,Greater Kailash Ii,South East Delhi District,110048,28.534883,77.241845,Rara Avis,28.53338981133961,77.24189887828771,French Restaurant
115,Greater Kailash Ii,South East Delhi District,110048,28.534883,77.241845,Subway,28.53286704219405,77.24312478485972,Sandwich Place
116,Greater Kailash Ii,South East Delhi District,110048,28.534883,77.241845,24/7,28.533497270450574,77.24392658619408,Convenience Store
117,Greater Kailash Ii,South East Delhi District,110048,28.534883,77.241845,Subway,28.537741912722378,77.23910922353068,Sandwich Place
118,Greater Kailash Ii,South East Delhi District,110048,28.534883,77.241845,Swagath Restaurant & Bar,28.534143848594418,77.24306692133868,Indian Restaurant
119,Greater Kailash Ii,South East Delhi District,110048,28.534883,77.241845,Smokeys BBQ & Grill,28.53759653095699,77.23843016596761,BBQ Joint
120,Greater Kailash Ii,South East Delhi District,110048,28.534883,77.241845,August Moon,28.536709,77.23877,Asian Restaurant
121,Greater Kailash Ii,South East Delhi District,110048,28.534883,77.241845,Gourmet Affaire's,28.53657792195986,77.23862559238013,Food Court
122,Greater Kailash Ii,South East Delhi District,110048,28.534883,77.241845,Cafe Coffee Day - The Lounge,28.53257967505586,77.24302768707275,Café
123,Greater Kailash Ii,South East Delhi District,110048,28.534883,77.241845,M Block Market,28.534068075353847,77.2435041627631,Plaza
124,Greater Kailash Ii,South East Delhi District,110048,28.534883,77.241845,Mini Mughal,28.533223473853365,77.24353222698248,Asian Restaurant
125,Greater Kailash Ii,South East Delhi District,110048,28.534883,77.241845,Talwalkars,28.533497789186143,77.24387673364099,Gym / Fitness Center
126,Greater Kailash Ii,South East Delhi District,110048,28.534883,77.241845,Angrezee dhaba,28.533048715086455,77.24336945441695,Restaurant
127,Greater Kailash Ii,South East Delhi District,110048,28.534883,77.241845,Beeryani,28.53337395608888,77.24378480465624,Asian Restaurant
128,Greater Kailash Ii,South East Delhi District,110048,28.534883,77.241845,GK 2 Park,28.53720609457178,77.24099519454003,Park
129,Greater Kailash Ii,South East Delhi District,110048,28.534883,77.241845,Al Bake,28.53381922686161,77.24475582044862,Indian Restaurant
130,Greater Kailash Ii,South East Delhi District,110048,28.534883,77.241845,Sagar Ratna,28.53771710230807,77.23887347503289,Restaurant
131,Greater Kailash Ii,South East Delhi District,110048,28.534883,77.241845,Alpina Suites,28.535873098956483,77.23826726244533,Hotel
132,Greater Kailash Ii,South East Delhi District,110048,28.534883,77.241845,JMD Kohinoor Mall,28.536625,77.238571,Shopping Mall
133,Vasant Vihar,New Delhi District,110057,28.564479,77.161155,Golden Dragon,28.567697449763617,77.15890517539506,Chinese Restaurant
134,Vasant Vihar,New Delhi District,110057,28.564479,77.161155,Vasant Vihar Club,28.563927776198813,77.15619669705276,Gym
135,Vasant Vihar,New Delhi District,110057,28.564479,77.161155,Vasant Vihar A-Block Park,28.567196569935927,77.16353606992524,Park
136,Vasant Vihar,New Delhi District,110057,28.564479,77.161155,C Block Vasant Vihar Market,28.567686112684157,77.15947247640115,Market
137,Vasant Vihar,New Delhi District,110057,28.564479,77.161155,Salad Chef,28.567814937762936,77.15871420217104,Salad Place
138,Vasant Vihar,New Delhi District,110057,28.564479,77.161155,Breads & More,28.567828153671986,77.15843335863812,Bakery
139,Dwarka More,South West District,110059,28.618973,77.031514,Subway,28.619075775146484,77.030517578125,Fast Food Restaurant
140,Dwarka More,South West District,110059,28.618973,77.031514,Domino's Pizza,28.619,77.033,Pizza Place
141,Dwarka More,South West District,110059,28.618973,77.031514,amritsari dhabha,28.619300271965088,77.03279653764112,Indian Restaurant
142,Dwarka More,South West District,110059,28.618973,77.031514,Dwarka Mor Metro Station,28.619223405382744,77.03342914581299,Light Rail Station
143,Panchsheel Park,South District,110017,28.543272,77.215076,The Madpackers' Hostel,28.54299673396243,77.2140335491403,Hostel
144,Panchsheel Park,South District,110017,28.543272,77.215076,Panchsheel Park,28.54269790619528,77.21282036451436,Garden
145,Panchsheel Park,South District,110017,28.543272,77.215076,Panchsheel Club,28.544078734166824,77.21039060582382,Lounge
146,Panchsheel Park,South District,110017,28.543272,77.215076,The Visaya,28.54131455246223,77.21247335388706,Hotel
147,Panchsheel Park,South District,110017,28.543272,77.215076,Cafe Rendezvous,28.5413113772963,77.21248395139374,Indian Restaurant
148,Panchsheel Park,South District,110017,28.543272,77.215076,Tunday Kababi,28.54054084462822,77.21270147589858,Indian Restaurant
149,Panchsheel Park,South District,110017,28.543272,77.215076,Singh Food,28.54131,77.212581,Indian Restaurant
150,Panchsheel Park,South District,110017,28.543272,77.215076,Revital Gym,28.54115,77.212487,Gym
151,Panchsheel Park,South District,110017,28.543272,77.215076,Cafe Coffee Day,28.540324791883734,77.21165819794564,Coffee Shop
152,Panchsheel Park,South District,110017,28.543272,77.215076,"Cafe Coffee Day, Shivalik",28.54159084527085,77.21880506076789,Café
153,Panchsheel Park,South District,110017,28.543272,77.215076,HDFC Bank,28.54258527907889,77.21955733698385,Bank
154,Panchsheel Park,South District,110017,28.543272,77.215076,"jüSTa Panchsheel Park, New Delhi",28.542268923394605,77.21957445144653,Hotel
155,Panchsheel Park,South District,110017,28.543272,77.215076,RP's Restaurant,28.540400571989785,77.2184289208642,Indian Restaurant
156,Panchsheel Enclave,South District,110017,28.543794,77.229476,Holiday Club,28.54404879385103,77.22823904377802,Event Space
157,Panchsheel Enclave,South District,110017,28.543794,77.229476,Talwalkars,28.54197,77.231363,Gym
158,Panchsheel Enclave,South District,110017,28.543794,77.229476,Kake Da Hotel,28.542148832974448,77.23166607922089,Indian Restaurant
159,Panchsheel Enclave,South District,110017,28.543794,77.229476,Smokehouse Grill,28.541097327658477,77.23211515101436,Lounge
160,Shivalik,South District,110017,28.532298,77.206525,Starbucks,28.529476603835207,77.20859633041421,Coffee Shop
161,Shivalik,South District,110017,28.532298,77.206525,Subway,28.533422642814458,77.20855341677142,Sandwich Place
162,Shivalik,South District,110017,28.532298,77.206525,Saket Sports Complex,28.529507264723815,77.20856051019999,Athletics & Sports
163,Shivalik,South District,110017,28.532298,77.206525,Domino's Pizza,28.534,77.209,Pizza Place
164,Shivalik,South District,110017,28.532298,77.206525,Domino's Pizza,28.528,77.208,Pizza Place
165,Shivalik,South District,110017,28.532298,77.206525,Barista,28.53352121877712,77.20638089485482,Coffee Shop
166,Shivalik,South District,110017,28.532298,77.206525,Barista,28.529497480224983,77.20855164375057,Coffee Shop
167,Shivalik,South District,110017,28.532298,77.206525,Evoo,28.534358,77.207161,Italian Restaurant
168,Shivalik,South District,110017,28.532298,77.206525,Pema's,28.534501590202943,77.20723400046695,Chinese Restaurant
169,Shivalik,South District,110017,28.532298,77.206525,Jerry's house,28.533031,77.203823,Café
170,Shivalik,South District,110017,28.532298,77.206525,Cafe Coffee Day Gitanjali,28.53301571099566,77.20374076488876,Café
171,Shivalik,South District,110017,28.532298,77.206525,Gole Chakkar,28.53029771679867,77.20895554950417,Flea Market
172,Shivalik,South District,110017,28.532298,77.206525,"Om book shop, Saket",28.52948298347126,77.2085934427476,Bookstore
173,Shivalik,South District,110017,28.532298,77.206525,Malviya Nagar Metro Station,28.528696185349638,77.20499664545059,Metro Station
174,Shivalik,South District,110017,28.532298,77.206525,Club Fitline,28.534973773321365,77.21037811720626,Gym
175,Shivalik,South District,110017,28.532298,77.206525,Anytime Fitness,28.535072206686593,77.21039496046382,Gym / Fitness Center
176,Shivalik,South District,110017,28.532298,77.206525,TGI Friday's,28.53614716484066,77.20903626331668,Italian Restaurant
177,Sarita Vihar,South East Delhi District,110076,28.530896,77.294073,Mother Dairy,28.530701346124786,77.29324028365457,Grocery Store
178,Sarita Vihar,South East Delhi District,110076,28.530896,77.294073,District Park Sarita Vihar,28.529912800607914,77.29273534040394,Park
179,Chhawla,South West District,110071,28.561283,77.002434,Axis Bank ATM,28.557809829712,77.001770019531,ATM
180,Chattarpur,South District,110030,28.48533,77.174925,Parul Grover,28.487599,77.177274,Boutique
181,Khanpur,South District,110062,28.509519,77.230424,Art Chilli,28.508975,77.231428,Chinese Restaurant
182,Khanpur,South District,110062,28.509519,77.230424,OriAir Traders Pvt Ltd,28.507918970700576,77.22884953022003,Electronics Store
183,Khanpur,South District,110062,28.509519,77.230424,Arravali Ridge,28.507346723979854,77.23367004889418,Trail
184,Khanpur,South District,110062,28.509519,77.230424,HDFC Bank,28.505579,77.231709,ATM
185,Khanpur,South District,110062,28.509519,77.230424,The Momo Villa,28.505579,77.232025,Chinese Restaurant
186,Geetanjali Enclave,South District,110017,28.530191,77.201991,Malviya Nagar Metro Station,28.528696185349638,77.20499664545059,Metro Station
187,Geetanjali Enclave,South District,110017,28.530191,77.201991,Cafe Coffee Day Gitanjali,28.53301571099566,77.20374076488876,Café
188,Geetanjali Enclave,South District,110017,28.530191,77.201991,Jerry's house,28.533031,77.203823,Café
189,Geetanjali Enclave,South District,110017,28.530191,77.201991,"Cafe Coffee Day, Sarvodaya Enclave",28.533690297547885,77.19959162388515,Coffee Shop
190,Geetanjali Enclave,South District,110017,28.530191,77.201991,Juice Waala Saket,28.527792300180398,77.20602686202716,Juice Bar
191,Mayur Vihar Phase 1,East District,110091,28.598894,77.294371,Samachar Market,28.597793720821183,77.2953217489556,Shopping Mall
192,Mayur Vihar Phase 1,East District,110091,28.598894,77.294371,Domino's Pizza,28.6,77.294,Pizza Place
193,Mayur Vihar Phase 1,East District,110091,28.598894,77.294371,Big Bazaar,28.59449480952477,77.29496829519195,Department Store
194,Mayur Vihar Phase 1,East District,110091,28.598894,77.294371,Acharya Niketan Market,28.594483,77.29534,Market
195,New Friends Colony,South East Delhi District,110025,28.565556,77.27041,Carnatic Cafe,28.561722988147274,77.2688675157901,Café
196,New Friends Colony,South East Delhi District,110025,28.565556,77.27041,Pebble Street,28.562431235895605,77.2688971631352,Lounge
197,New Friends Colony,South East Delhi District,110025,28.565556,77.27041,Lotus Pond,28.561660161520706,77.27030127522987,Chinese Restaurant
198,New Friends Colony,South East Delhi District,110025,28.565556,77.27041,Al Bake | अल बेक | البيك,28.561760055919805,77.26819428030734,Middle Eastern Restaurant
199,New Friends Colony,South East Delhi District,110025,28.565556,77.27041,Rampur Kitchen,28.561779757762515,77.26905667008721,Indian Restaurant
200,New Friends Colony,South East Delhi District,110025,28.565556,77.27041,McDonald's,28.56149759675567,77.2690514204796,Fast Food Restaurant
201,New Friends Colony,South East Delhi District,110025,28.565556,77.27041,subway,28.56165982111712,77.26853572300666,Sandwich Place
202,New Friends Colony,South East Delhi District,110025,28.565556,77.27041,Domino's Pizza,28.562,77.27,Pizza Place
203,New Friends Colony,South East Delhi District,110025,28.565556,77.27041,Pizza Hut,28.56131874330536,77.26905105846156,Pizza Place
204,New Friends Colony,South East Delhi District,110025,28.565556,77.27041,club bw,28.561826450303776,77.2698897033243,Nightclub
205,New Friends Colony,South East Delhi District,110025,28.565556,77.27041,Barista,28.56228250405014,77.26859431128551,Café
206,New Friends Colony,South East Delhi District,110025,28.565556,77.27041,Surya Hotel,28.561479447353438,77.26964182752083,Hotel
207,New Friends Colony,South East Delhi District,110025,28.565556,77.27041,Nathu Sweets,28.562355335308453,77.26841556873141,Diner
208,New Friends Colony,South East Delhi District,110025,28.565556,77.27041,NFC Community Centre,28.562042553704273,77.26875364191922,Plaza
209,New Friends Colony,South East Delhi District,110025,28.565556,77.27041,Cafe Coffee Day,28.56271327936865,77.26903043193217,Café
210,New Friends Colony,South East Delhi District,110025,28.565556,77.27041,Ego Obsession,28.562188661555474,77.26841663126525,Italian Restaurant
211,New Friends Colony,South East Delhi District,110025,28.565556,77.27041,Moksha,28.5624681597848,77.26883220485264,Indian Restaurant
212,New Friends Colony,South East Delhi District,110025,28.565556,77.27041,Tamura Japanese Restaurant,28.56201416912472,77.2682990982014,Japanese Restaurant
213,New Friends Colony,South East Delhi District,110025,28.565556,77.27041,Ssence Suryaa Hotel,28.561506,77.269757,Café
214,New Friends Colony,South East Delhi District,110025,28.565556,77.27041,The Suryaa,28.561343052348896,77.26969639365217,Hotel
215,Burari,Central District,110084,28.755099,77.199031,DTDC Courier Services,28.755475997924805,77.1982421875,Paper / Office Supplies Store
216,Sector 19 Dwarka,South West District,110075,28.576972,77.053127,ITC Welcomhotel Dwarka,28.579395905212536,77.05609175283017,Hotel
217,Sector 19 Dwarka,South West District,110075,28.576972,77.053127,Pinnacle Mall,28.579479750726883,77.05606323086792,Shopping Mall
218,Sector 19 Dwarka,South West District,110075,28.576972,77.053127,Lebua,28.579366762457347,77.05595193432383,Hotel
219,Sector 19 Dwarka,South West District,110075,28.576972,77.053127,Reliance Digital,28.57914212083779,77.05618500709534,Electronics Store
220,Sector 19 Dwarka,South West District,110075,28.576972,77.053127,Hotel Wyndham,28.579479772763996,77.05607477310397,Hotel
221,Sector 19 Dwarka,South West District,110075,28.576972,77.053127,Emporio Hotels & Resort,28.57977255668142,77.05612270819158,Hotel
222,Sector 19 Dwarka,South West District,110075,28.576972,77.053127,Everegreen,28.57950663181196,77.05646604122487,Asian Restaurant
223,Kalkaji,South East Delhi District,110019,28.541421,77.255747,Naivedyam,28.541932580378813,77.25426877644978,Indian Restaurant
224,Kalkaji,South East Delhi District,110019,28.541421,77.255747,McDonald's,28.540830283184327,77.25749054073442,Fast Food Restaurant
225,Kalkaji,South East Delhi District,110019,28.541421,77.255747,Subway,28.540065199661573,77.25912928521662,Sandwich Place
226,Kalkaji,South East Delhi District,110019,28.541421,77.255747,Domino's Pizza,28.54,77.258,Pizza Place
227,Kalkaji,South East Delhi District,110019,28.541421,77.255747,Cafe Coffee Day,28.544229285486395,77.25489377975464,Coffee Shop
228,Kalkaji,South East Delhi District,110019,28.541421,77.255747,McDonald's,28.540413125593332,77.25758993048296,Fast Food Restaurant
229,Kalkaji,South East Delhi District,110019,28.541421,77.255747,Kalkaji Market,28.542073164199337,77.25396042797281,Market
230,Kalkaji,South East Delhi District,110019,28.541421,77.255747,Chinese Van,28.539701700209744,77.25877761840596,Food Truck
